0.0,0.0
10.0,0.0
20.0,0.0
30.0,0.0
40.0,0.0
50.0,0.0
60.0,0.0
70.0,0.0
80.0,0.0
90.0,0.0
100.0,0.0
110.0,0.0
120.0,0.0
130.0,0.0
140.0,0.0
150.0,0.0
160.0,0.0
170.0,0.0
180.0,0.0
190.0,0.0
200.0,0.0
210.0,0.0
220.0,0.0
230.0,0.0
240.0,0.0
250.0,0.0
260.0,0.0
270.0,0.0
280.0,0.0
290.0,0.0
300.0,0.0
310.0,0.0
320.0,0.0
330.0,0.0
340.0,0.0
350.0,0.0
360.0,0.0
370.0,0.0
380.0,0.0
390.0,0.0
400.0,0.6861
410.0,0.6861
420.0,0.6861
430.0,0.6861
440.0,0.6861
450.0,0.6861
460.0,0.6861
470.0,0.6861
480.0,0.6861
490.0,0.6861
500.0,0.0
510.0,0.0
520.0,0.0
530.0,0.0
540.0,0.0
550.0,0.0
560.0,0.0
570.0,0.0
580.0,0.0
590.0,0.0
600.0,0.6861
610.0,0.6861
620.0,0.6861
630.0,0.6861
640.0,0.6861
650.0,0.6861
660.0,0.6861
670.0,0.6861
680.0,0.6861
690.0,0.6861
701.0,0.0
710.0,0.0
720.0,0.0
730.0,0.0
740.0,0.0
750.0,0.0
761.0,0.0
771.0,0.0
781.0,0.0
790.0,0.0
800.0,0.6861
810.0,0.6861
820.0,0.6861
830.0,0.6861
840.0,0.6861
850.0,0.6861
861.0,0.6861
870.0,0.6861
880.0,0.6861
891.0,0.6861
901.0,0.0
911.0,0.0
920.0,0.0
931.0,0.0
941.0,0.0
950.0,0.0
961.0,0.0
971.0,0.0
981.0,0.0
991.0,0.0
1001.0,0.196
1010.0,0.196
1021.0,0.196
1031.0,0.196
1041.0,0.196
1051.0,0.196
1061.0,0.196
1071.0,0.196
1081.0,0.196
1091.0,0.196
1101.0,0.0
1111.0,0.0
1121.0,0.0
1131.0,0.0
1141.0,0.0
1151.0,0.0
1161.0,0.0
1171.0,0.0
1181.0,0.0
1191.0,0.0
1201.0,0.196
1211.0,0.196
1221.0,0.196
1231.0,0.196
1241.0,0.196
1251.0,0.196
1261.0,0.196
1271.0,0.196
1281.0,0.196
1291.0,0.196
1301.0,0.0
1311.0,0.0
1321.0,0.0
1331.0,0.0
1341.0,0.0
1351.0,0.0
1361.0,0.0
1371.0,0.0
1381.0,0.0
1391.0,0.0
1401.0,0.196
1411.0,0.196
1421.0,0.196
1431.0,0.196
1441.0,0.196
1451.0,0.196
1461.0,0.196
1471.0,0.196
1481.0,0.196
1491.0,0.196
1501.0,0.0
1511.0,0.0
1521.0,0.0
1531.0,0.0
1541.0,0.0
1551.0,0.0
1561.0,0.0
1571.0,0.0
1581.0,0.0
1591.0,0.0
1601.0,0.308
1611.0,0.308
1621.0,0.308
1631.0,0.308
1641.0,0.308
1651.0,0.308
1661.0,0.308
1671.0,0.308
1681.0,0.308
1691.0,0.308
1701.0,0.0
1711.0,0.0
1721.0,0.0
1731.0,0.0
1741.0,0.0
1751.0,0.0
1761.0,0.0
1771.0,0.0
1781.0,0.0
1791.0,0.0
1801.0,0.308
1811.0,0.308
1821.0,0.308
1831.0,0.308
1841.0,0.308
1851.0,0.308
1861.0,0.308
1871.0,0.308
1881.0,0.308
1891.0,0.308
1901.0,0.0
1911.0,0.0
1921.0,0.0
1931.0,0.0
1941.0,0.0
1951.0,0.0
1961.0,0.0
1971.0,0.0
1981.0,0.0
1991.0,0.0
2001.0,0.308
2011.0,0.308
2021.0,0.308
2031.0,0.308
2041.0,0.308
2051.0,0.308
2061.0,0.308
2071.0,0.308
2081.0,0.308
2091.0,0.308
2101.0,0.0
2111.0,0.0
2121.0,0.0
2131.0,0.0
2141.0,0.0
2151.0,0.0
2161.0,0.0
2171.0,0.0
2181.0,0.0
2191.0,0.0
2201.0,0.476
2211.0,0.476
2221.0,0.476
2231.0,0.476
2241.0,0.476
2251.0,0.476
2261.0,0.476
2271.0,0.476
2281.0,0.476
2291.0,0.476
2301.0,0.0
2311.0,0.0
2321.0,0.0
2331.0,0.0
2342.0,0.0
2351.0,0.0
2361.0,0.0
2372.0,0.0
2381.0,0.0
2391.0,0.0
2401.0,0.476
2411.0,0.476
2421.0,0.476
2431.0,0.476
2442.0,0.476
2452.0,0.476
2462.0,0.476
2472.0,0.476
2482.0,0.476
2492.0,0.476
2502.0,0.0
2512.0,0.0
2522.0,0.0
2532.0,0.0
2541.0,0.0
2551.0,0.0
2561.0,0.0
2572.0,0.0
2582.0,0.0
2591.0,0.0
2602.0,0.476
2612.0,0.476
2622.0,0.476
2632.0,0.476
2641.0,0.476
2652.0,0.476
2662.0,0.476
2672.0,0.476
2682.0,0.476
2692.0,0.476
2702.0,0.0
2712.0,0.0
2722.0,0.0
2732.0,0.0
2742.0,0.0
2752.0,0.0
2762.0,0.0
2772.0,0.0
2782.0,0.0
2792.0,0.0
2802.0,1.8335
2812.0,1.8335
2822.0,1.8335
2832.0,1.8335
2842.0,1.8335
2852.0,1.8335
2862.0,1.8335
2872.0,1.8335
2882.0,1.8335
2892.0,1.8335
2902.0,0.0
2912.0,0.0
2922.0,0.0
2932.0,0.0
2942.0,0.0
2952.0,0.0
2962.0,0.0
2972.0,0.0
2982.0,0.0
2992.0,0.0
3002.0,1.8335
3012.0,1.8335
3022.0,1.8335
3032.0,1.8335
3042.0,1.8335
3052.0,1.8335
3062.0,1.8335
3072.0,1.8335
3082.0,1.8335
3092.0,1.8335
3102.0,0.0
3112.0,0.0
3122.0,0.0
3132.0,0.0
3142.0,0.0
3152.0,0.0
3162.0,0.0
3172.0,0.0
3182.0,0.0
3192.0,0.0
3202.0,1.8335
3212.0,1.8335
3222.0,1.8335
3232.0,1.8335
3242.0,1.8335
3252.0,1.8335
3262.0,1.8335
3272.0,1.8335
3282.0,1.8335
3292.0,1.8335
3302.0,0.0
3312.0,0.0
3322.0,0.0
3332.0,0.0
3342.0,0.0
3352.0,0.0
3362.0,0.0
3372.0,0.0
3382.0,0.0
3392.0,0.0
3402.0,0.5
3412.0,0.5
3422.0,0.5
3432.0,0.5
3442.0,0.5
3452.0,0.5
3462.0,0.5
3472.0,0.5
3482.0,0.5
3492.0,0.5
3502.0,0.0
3512.0,0.0
3522.0,0.0
3532.0,0.0
3542.0,0.0
3552.0,0.0
3562.0,0.0
3572.0,0.0
3582.0,0.0
3592.0,0.0
3602.0,0.5
3612.0,0.5
3622.0,0.5
3632.0,0.5
3642.0,0.5
3652.0,0.5
3662.0,0.5
3672.0,0.5
3682.0,0.5
3692.0,0.5
3702.0,0.0
3712.0,0.0
3722.0,0.0
3732.0,0.0
3742.0,0.0
3752.0,0.0
3762.0,0.0
3772.0,0.0
3782.0,0.0
3792.0,0.0
3802.0,0.5
3812.0,0.5
3822.0,0.5
3832.0,0.5
3842.0,0.5
3852.0,0.5
3862.0,0.5
3872.0,0.5
3882.0,0.5
3892.0,0.5
3902.0,0.0
3912.0,0.0
3922.0,0.0
3932.0,0.0
3942.0,0.0
3952.0,0.0
3962.0,0.0
3972.0,0.0
3982.0,0.0
3992.0,0.0
4002.0,0.75
4012.0,0.75
4022.0,0.75
4033.0,0.75
4042.0,0.75
4052.0,0.75
4062.0,0.75
4072.0,0.75
4082.0,0.75
4092.0,0.75
4102.0,0.0
4113.0,0.0
4122.0,0.0
4133.0,0.0
4142.0,0.0
4153.0,0.0
4163.0,0.0
4173.0,0.0
4183.0,0.0
4193.0,0.0
4203.0,0.75
4213.0,0.75
4222.0,0.75
4233.0,0.75
4243.0,0.75
4252.0,0.75
4262.0,0.75
4272.0,0.75
4283.0,0.75
4293.0,0.75
4303.0,0.0
4313.0,0.0
4323.0,0.0
4333.0,0.0
4343.0,0.0
4353.0,0.0
4363.0,0.0
4373.0,0.0
4383.0,0.0
4393.0,0.0
4403.0,0.75
4413.0,0.75
4423.0,0.75
4433.0,0.75
4443.0,0.75
4453.0,0.75
4463.0,0.75
4473.0,0.75
4483.0,0.75
4493.0,0.75
4503.0,0.0
4513.0,0.0
4523.0,0.0
4533.0,0.0
4543.0,0.0
4553.0,0.0
4563.0,0.0
4573.0,0.0
4583.0,0.0
4593.0,0.0
4603.0,1.3332
4613.0,1.3332
4623.0,1.3332
4633.0,1.3332
4643.0,1.3332
4653.0,1.3332
4663.0,1.3332
4673.0,1.3332
4683.0,1.3332
4693.0,1.3332
4703.0,0.0
4713.0,0.0
4723.0,0.0
4733.0,0.0
4743.0,0.0
4753.0,0.0
4763.0,0.0
4773.0,0.0
4783.0,0.0
4793.0,0.0
4803.0,1.3332
4813.0,1.3332
4823.0,1.3332
4833.0,1.3332
4843.0,1.3332
4853.0,1.3332
4863.0,1.3332
4873.0,1.3332
4883.0,1.3332
4893.0,1.3332
4903.0,0.0
4913.0,0.0
4923.0,0.0
4933.0,0.0
4943.0,0.0
4953.0,0.0
4963.0,0.0
4973.0,0.0
4983.0,0.0
4993.0,0.0
5003.0,1.3332
5013.0,1.3332
5023.0,1.3332
5033.0,1.3332
5043.0,1.3332
5053.0,1.3332
5063.0,1.3332
5073.0,1.3332
5083.0,1.3332
5093.0,1.3332
5103.0,0.0
5113.0,0.0
5123.0,0.0
5133.0,0.0
5143.0,0.0
5153.0,0.0
5163.0,0.0
5173.0,0.0
5183.0,0.0
5193.0,0.0
5203.0,0.3668
5213.0,0.3668
5223.0,0.3668
5233.0,0.3668
5243.0,0.3668
5253.0,0.3668
5263.0,0.3668
5273.0,0.3668
5283.0,0.3668
5293.0,0.3668
5303.0,0.0
5313.0,0.0
5323.0,0.0
5333.0,0.0
5343.0,0.0
5353.0,0.0
5363.0,0.0
5373.0,0.0
5383.0,0.0
5393.0,0.0
5403.0,0.3668
5413.0,0.3668
5423.0,0.3668
5433.0,0.3668
5443.0,0.3668
5453.0,0.3668
5463.0,0.3668
5473.0,0.3668
5483.0,0.3668
5493.0,0.3668
5503.0,0.0
5513.0,0.0
5523.0,0.0
5533.0,0.0
5543.0,0.0
5553.0,0.0
5563.0,0.0
5573.0,0.0
5583.0,0.0
5593.0,0.0
5603.0,0.3668
5613.0,0.3668
5623.0,0.3668
5633.0,0.3668
5643.0,0.3668
5653.0,0.3668
5663.0,0.3668
5673.0,0.3668
5683.0,0.3668
5693.0,0.167
5703.0,0.0
5713.0,0.0
5723.0,0.0
5733.0,0.0
5743.0,0.0
5753.0,0.0
5763.0,0.0
5773.0,0.0
5783.0,0.0
5793.0,0.0
5803.0,0.167
5813.0,0.167
5823.0,0.167
5834.0,0.167
5843.0,0.167
5854.0,0.167
5864.0,0.167
5874.0,0.167
5884.0,0.167
5894.0,0.167
5904.0,0.0
5914.0,0.0
5924.0,0.0
5934.0,0.0
5944.0,0.0
5954.0,0.0
5964.0,0.0
5974.0,0.0
5984.0,0.0
5994.0,0.0
6004.0,0.167
6014.0,0.167
6024.0,0.167
6034.0,0.167
6044.0,0.167
6054.0,0.167
6064.0,0.167
6074.0,0.167
6084.0,0.167
6094.0,0.167
6104.0,0.0
6114.0,0.0
6124.0,0.0
6134.0,0.0
6144.0,0.0
6154.0,0.0
6164.0,0.0
6174.0,0.0
6184.0,0.0
6194.0,0.0
6204.0,0.167
6214.0,0.167
6224.0,0.167
6234.0,0.167
6244.0,0.167
6254.0,0.167
6264.0,0.167
6274.0,0.167
6284.0,0.167
6294.0,0.517
6304.0,0.0
6314.0,0.0
6324.0,0.0
6334.0,0.0
6344.0,0.0
6354.0,0.0
6364.0,0.0
6374.0,0.0
6384.0,0.0
6394.0,0.0
6404.0,0.517
6414.0,0.517
6424.0,0.517
6434.0,0.517
6444.0,0.517
6454.0,0.517
6464.0,0.517
6474.0,0.517
6484.0,0.517
6494.0,0.517
6504.0,0.0
6514.0,0.0
6524.0,0.0
6534.0,0.0
6544.0,0.0
6554.0,0.0
6564.0,0.0
6574.0,0.0
6584.0,0.0
6594.0,0.0
6604.0,0.517
6614.0,0.517
6624.0,0.517
6634.0,0.517
6644.0,0.517
6654.0,0.517
6664.0,0.517
6674.0,0.517
6684.0,0.517
6694.0,0.517
6704.0,0.0
6714.0,0.0
6724.0,0.0
6734.0,0.0
6744.0,0.0
6754.0,0.0
6764.0,0.0
6774.0,0.0
6784.0,0.0
6794.0,0.0
6804.0,0.517
6814.0,0.517
6824.0,0.517
6834.0,0.517
6844.0,0.517
6854.0,0.517
6864.0,0.517
6874.0,0.517
6884.0,0.517
6894.0,0.5333
6904.0,0.0
6914.0,0.0
6924.0,0.0
6934.0,0.0
6944.0,0.0
6954.0,0.0
6964.0,0.0
6974.0,0.0
6984.0,0.0
6994.0,0.0
7004.0,0.5333
7014.0,0.5333
7024.0,0.5333
7034.0,0.5333
7044.0,0.5333
7054.0,0.5333
7064.0,0.5333
7074.0,0.5333
7084.0,0.5333
7094.0,0.5333
7104.0,0.0
7114.0,0.0
7124.0,0.0
7134.0,0.0
7144.0,0.0
7154.0,0.0
7164.0,0.0
7174.0,0.0
7184.0,0.0
7194.0,0.0
7204.0,0.5333
7214.0,0.5333
7224.0,0.5333
7234.0,0.5333
7244.0,0.5333
7254.0,0.5333
7264.0,0.5333
7274.0,0.5333
7284.0,0.5333
7294.0,0.5333
7304.0,0.0
7314.0,0.0
7324.0,0.0
7334.0,0.0
7344.0,0.0
7354.0,0.0
7365.0,0.0
7374.0,0.0
